"date_of_interest","cases","count","areas"
"03/07/2020","CASE_COUNT_7DAY_AVG",1,"QN"
"03/07/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"QN"
"03/07/2020","ALL_CASE_COUNT_7DAY_AVG",1,"QN"
"03/07/2020","HOSPITALIZED_COUNT_7DAY_AVG",2,"QN"
"03/07/2020","DEATH_COUNT_7DAY_AVG",0,"QN"
"03/07/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"QN"
"03/07/2020","CASE_COUNT",1,"SI"
"03/07/2020","PROBABLE_CASE_COUNT",0,"SI"
"03/07/2020","HOSPITALIZED_COUNT",0,"SI"
"03/07/2020","DEATH_COUNT",0,"SI"
"03/07/2020","PROBABLE_DEATH_COUNT",0,"SI"
"03/07/2020","CASE_COUNT_7DAY_AVG",0,"SI"
"03/07/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"SI"
"03/07/2020","ALL_CASE_COUNT_7DAY_AVG",0,"SI"
"03/07/2020","HOSPITALIZED_COUNT_7DAY_AVG",0,"SI"
"03/07/2020","DEATH_COUNT_7DAY_AVG",0,"SI"
"03/07/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"SI"
"03/08/2020","CASE_COUNT",3,"BX"
"03/08/2020","PROBABLE_CASE_COUNT",0,"BX"
"03/08/2020","HOSPITALIZED_COUNT",5,"BX"
"03/08/2020","DEATH_COUNT",0,"BX"
"03/08/2020","PROBABLE_DEATH_COUNT",0,"BX"
"03/08/2020","CASE_COUNT_7DAY_AVG",1,"BX"
"03/08/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"BX"
"03/08/2020","ALL_CASE_COUNT_7DAY_AVG",1,"BX"
"03/08/2020","HOSPITALIZED_COUNT_7DAY_AVG",1,"BX"
"03/08/2020","DEATH_COUNT_7DAY_AVG",0,"BX"
"03/08/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"BX"
"03/08/2020","CASE_COUNT",5,"BK"
"03/08/2020","PROBABLE_CASE_COUNT",0,"BK"
"03/08/2020","HOSPITALIZED_COUNT",8,"BK"
"03/08/2020","DEATH_COUNT",0,"BK"
"03/08/2020","PROBABLE_DEATH_COUNT",0,"BK"
"03/08/2020","CASE_COUNT_7DAY_AVG",2,"BK"
"03/08/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"BK"
"03/08/2020","ALL_CASE_COUNT_7DAY_AVG",2,"BK"
"03/08/2020","HOSPITALIZED_COUNT_7DAY_AVG",3,"BK"
"03/08/2020","DEATH_COUNT_7DAY_AVG",0,"BK"
"03/08/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"BK"
"03/08/2020","CASE_COUNT",6,"MN"
"03/08/2020","PROBABLE_CASE_COUNT",0,"MN"
"03/08/2020","HOSPITALIZED_COUNT",1,"MN"
"03/08/2020","DEATH_COUNT",0,"MN"
"03/08/2020","PROBABLE_DEATH_COUNT",0,"MN"
"03/08/2020","CASE_COUNT_7DAY_AVG",2,"MN"
"03/08/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"MN"
"03/08/2020","ALL_CASE_COUNT_7DAY_AVG",2,"MN"
"03/08/2020","HOSPITALIZED_COUNT_7DAY_AVG",2,"MN"
"03/08/2020","DEATH_COUNT_7DAY_AVG",0,"MN"
"03/08/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"MN"
"03/08/2020","CASE_COUNT",6,"QN"
"03/08/2020","PROBABLE_CASE_COUNT",0,"QN"
"03/08/2020","HOSPITALIZED_COUNT",4,"QN"
"03/08/2020","DEATH_COUNT",0,"QN"
"03/08/2020","PROBABLE_DEATH_COUNT",0,"QN"
"03/08/2020","CASE_COUNT_7DAY_AVG",2,"QN"
"03/08/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"QN"
"03/08/2020","ALL_CASE_COUNT_7DAY_AVG",2,"QN"
"03/08/2020","HOSPITALIZED_COUNT_7DAY_AVG",2,"QN"
"03/08/2020","DEATH_COUNT_7DAY_AVG",0,"QN"
"03/08/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"QN"
"03/08/2020","CASE_COUNT",1,"SI"
"03/08/2020","PROBABLE_CASE_COUNT",0,"SI"
"03/08/2020","HOSPITALIZED_COUNT",0,"SI"
"03/08/2020","DEATH_COUNT",0,"SI"
"03/08/2020","PROBABLE_DEATH_COUNT",0,"SI"
"03/08/2020","CASE_COUNT_7DAY_AVG",0,"SI"
"03/08/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"SI"
"03/08/2020","ALL_CASE_COUNT_7DAY_AVG",0,"SI"
"03/08/2020","HOSPITALIZED_COUNT_7DAY_AVG",0,"SI"
"03/08/2020","DEATH_COUNT_7DAY_AVG",0,"SI"
"03/08/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"SI"
"03/09/2020","CASE_COUNT",4,"BX"
"03/09/2020","PROBABLE_CASE_COUNT",0,"BX"
"03/09/2020","HOSPITALIZED_COUNT",7,"BX"
"03/09/2020","DEATH_COUNT",0,"BX"
"03/09/2020","PROBABLE_DEATH_COUNT",0,"BX"
"03/09/2020","CASE_COUNT_7DAY_AVG",1,"BX"
"03/09/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"BX"
"03/09/2020","ALL_CASE_COUNT_7DAY_AVG",1,"BX"
"03/09/2020","HOSPITALIZED_COUNT_7DAY_AVG",2,"BX"
"03/09/2020","DEATH_COUNT_7DAY_AVG",0,"BX"
"03/09/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"BX"
"03/09/2020","CASE_COUNT",16,"BK"
"03/09/2020","PROBABLE_CASE_COUNT",0,"BK"
"03/09/2020","HOSPITALIZED_COUNT",11,"BK"
"03/09/2020","DEATH_COUNT",0,"BK"
"03/09/2020","PROBABLE_DEATH_COUNT",0,"BK"
"03/09/2020","CASE_COUNT_7DAY_AVG",4,"BK"
"03/09/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"BK"
"03/09/2020","ALL_CASE_COUNT_7DAY_AVG",4,"BK"
"03/09/2020","HOSPITALIZED_COUNT_7DAY_AVG",4,"BK"
"03/09/2020","DEATH_COUNT_7DAY_AVG",0,"BK"
"03/09/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"BK"
"03/09/2020","CASE_COUNT",24,"MN"
"03/09/2020","PROBABLE_CASE_COUNT",0,"MN"
"03/09/2020","HOSPITALIZED_COUNT",10,"MN"
"03/09/2020","DEATH_COUNT",0,"MN"
"03/09/2020","PROBABLE_DEATH_COUNT",0,"MN"
"03/09/2020","CASE_COUNT_7DAY_AVG",5,"MN"
"03/09/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"MN"
"03/09/2020","ALL_CASE_COUNT_7DAY_AVG",5,"MN"
"03/09/2020","HOSPITALIZED_COUNT_7DAY_AVG",3,"MN"
"03/09/2020","DEATH_COUNT_7DAY_AVG",0,"MN"
"03/09/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"MN"
"03/09/2020","CASE_COUNT",10,"QN"
"03/09/2020","PROBABLE_CASE_COUNT",0,"QN"
"03/09/2020","HOSPITALIZED_COUNT",8,"QN"
"03/09/2020","DEATH_COUNT",0,"QN"
"03/09/2020","PROBABLE_DEATH_COUNT",0,"QN"
"03/09/2020","CASE_COUNT_7DAY_AVG",3,"QN"
"03/09/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"QN"
"03/09/2020","ALL_CASE_COUNT_7DAY_AVG",3,"QN"
"03/09/2020","HOSPITALIZED_COUNT_7DAY_AVG",3,"QN"
"03/09/2020","DEATH_COUNT_7DAY_AVG",0,"QN"
"03/09/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"QN"
"03/09/2020","CASE_COUNT",3,"SI"
"03/09/2020","PROBABLE_CASE_COUNT",0,"SI"
"03/09/2020","HOSPITALIZED_COUNT",2,"SI"
"03/09/2020","DEATH_COUNT",0,"SI"
"03/09/2020","PROBABLE_DEATH_COUNT",0,"SI"
"03/09/2020","CASE_COUNT_7DAY_AVG",1,"SI"
"03/09/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"SI"
"03/09/2020","ALL_CASE_COUNT_7DAY_AVG",1,"SI"
"03/09/2020","HOSPITALIZED_COUNT_7DAY_AVG",1,"SI"
"03/09/2020","DEATH_COUNT_7DAY_AVG",0,"SI"
"03/09/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"SI"
"03/10/2020","CASE_COUNT",8,"BX"
"03/10/2020","PROBABLE_CASE_COUNT",0,"BX"
"03/10/2020","HOSPITALIZED_COUNT",7,"BX"
"03/10/2020","DEATH_COUNT",0,"BX"
"03/10/2020","PROBABLE_DEATH_COUNT",0,"BX"
"03/10/2020","CASE_COUNT_7DAY_AVG",2,"BX"
"03/10/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"BX"
"03/10/2020","ALL_CASE_COUNT_7DAY_AVG",2,"BX"
"03/10/2020","HOSPITALIZED_COUNT_7DAY_AVG",3,"BX"
"03/10/2020","DEATH_COUNT_7DAY_AVG",0,"BX"
"03/10/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"BX"
"03/10/2020","CASE_COUNT",11,"BK"
"03/10/2020","PROBABLE_CASE_COUNT",0,"BK"
"03/10/2020","HOSPITALIZED_COUNT",13,"BK"
"03/10/2020","DEATH_COUNT",0,"BK"
"03/10/2020","PROBABLE_DEATH_COUNT",0,"BK"
"03/10/2020","CASE_COUNT_7DAY_AVG",6,"BK"
"03/10/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"BK"
"03/10/2020","ALL_CASE_COUNT_7DAY_AVG",6,"BK"
"03/10/2020","HOSPITALIZED_COUNT_7DAY_AVG",6,"BK"
"03/10/2020","DEATH_COUNT_7DAY_AVG",0,"BK"
"03/10/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"BK"
"03/10/2020","CASE_COUNT",24,"MN"
"03/10/2020","PROBABLE_CASE_COUNT",0,"MN"
"03/10/2020","HOSPITALIZED_COUNT",12,"MN"
"03/10/2020","DEATH_COUNT",0,"MN"
"03/10/2020","PROBABLE_DEATH_COUNT",0,"MN"
"03/10/2020","CASE_COUNT_7DAY_AVG",9,"MN"
"03/10/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"MN"
"03/10/2020","ALL_CASE_COUNT_7DAY_AVG",9,"MN"
"03/10/2020","HOSPITALIZED_COUNT_7DAY_AVG",5,"MN"
"03/10/2020","DEATH_COUNT_7DAY_AVG",0,"MN"
"03/10/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"MN"
"03/10/2020","CASE_COUNT",24,"QN"
"03/10/2020","PROBABLE_CASE_COUNT",0,"QN"
"03/10/2020","HOSPITALIZED_COUNT",23,"QN"
"03/10/2020","DEATH_COUNT",0,"QN"
"03/10/2020","PROBABLE_DEATH_COUNT",0,"QN"
"03/10/2020","CASE_COUNT_7DAY_AVG",7,"QN"
"03/10/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"QN"
"03/10/2020","ALL_CASE_COUNT_7DAY_AVG",7,"QN"
"03/10/2020","HOSPITALIZED_COUNT_7DAY_AVG",6,"QN"
"03/10/2020","DEATH_COUNT_7DAY_AVG",0,"QN"
"03/10/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"QN"
"03/10/2020","CASE_COUNT",2,"SI"
"03/10/2020","PROBABLE_CASE_COUNT",0,"SI"
"03/10/2020","HOSPITALIZED_COUNT",5,"SI"
"03/10/2020","DEATH_COUNT",0,"SI"
"03/10/2020","PROBABLE_DEATH_COUNT",0,"SI"
"03/10/2020","CASE_COUNT_7DAY_AVG",1,"SI"
"03/10/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"SI"
"03/10/2020","ALL_CASE_COUNT_7DAY_AVG",1,"SI"
"03/10/2020","HOSPITALIZED_COUNT_7DAY_AVG",1,"SI"
"03/10/2020","DEATH_COUNT_7DAY_AVG",0,"SI"
"03/10/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"SI"
"03/11/2020","CASE_COUNT",19,"BX"
"03/11/2020","PROBABLE_CASE_COUNT",0,"BX"
"03/11/2020","HOSPITALIZED_COUNT",23,"BX"
"03/11/2020","DEATH_COUNT",0,"BX"
"03/11/2020","PROBABLE_DEATH_COUNT",0,"BX"
"03/11/2020","CASE_COUNT_7DAY_AVG",5,"BX"
"03/11/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"BX"
"03/11/2020","ALL_CASE_COUNT_7DAY_AVG",5,"BX"
"03/11/2020","HOSPITALIZED_COUNT_7DAY_AVG",6,"BX"
"03/11/2020","DEATH_COUNT_7DAY_AVG",0,"BX"
"03/11/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"BX"
"03/11/2020","CASE_COUNT",31,"BK"
"03/11/2020","PROBABLE_CASE_COUNT",0,"BK"
"03/11/2020","HOSPITALIZED_COUNT",12,"BK"
"03/11/2020","DEATH_COUNT",0,"BK"
"03/11/2020","PROBABLE_DEATH_COUNT",0,"BK"
"03/11/2020","CASE_COUNT_7DAY_AVG",10,"BK"
"03/11/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"BK"
"03/11/2020","ALL_CASE_COUNT_7DAY_AVG",10,"BK"
"03/11/2020","HOSPITALIZED_COUNT_7DAY_AVG",7,"BK"
"03/11/2020","DEATH_COUNT_7DAY_AVG",0,"BK"
"03/11/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"BK"
"03/11/2020","CASE_COUNT",62,"MN"
"03/11/2020","PROBABLE_CASE_COUNT",0,"MN"
"03/11/2020","HOSPITALIZED_COUNT",19,"MN"
"03/11/2020","DEATH_COUNT",0,"MN"
"03/11/2020","PROBABLE_DEATH_COUNT",0,"MN"
"03/11/2020","CASE_COUNT_7DAY_AVG",17,"MN"
"03/11/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"MN"
"03/11/2020","ALL_CASE_COUNT_7DAY_AVG",17,"MN"
"03/11/2020","HOSPITALIZED_COUNT_7DAY_AVG",7,"MN"
"03/11/2020","DEATH_COUNT_7DAY_AVG",0,"MN"
"03/11/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"MN"
"03/11/2020","CASE_COUNT",40,"QN"
"03/11/2020","PROBABLE_CASE_COUNT",0,"QN"
"03/11/2020","HOSPITALIZED_COUNT",23,"QN"
"03/11/2020","DEATH_COUNT",1,"QN"
"03/11/2020","PROBABLE_DEATH_COUNT",0,"QN"
"03/11/2020","CASE_COUNT_7DAY_AVG",12,"QN"
"03/11/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"QN"
"03/11/2020","ALL_CASE_COUNT_7DAY_AVG",12,"QN"
"03/11/2020","HOSPITALIZED_COUNT_7DAY_AVG",10,"QN"
"03/11/2020","DEATH_COUNT_7DAY_AVG",0,"QN"
"03/11/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"QN"
"03/11/2020","CASE_COUNT",3,"SI"
"03/11/2020","PROBABLE_CASE_COUNT",0,"SI"
"03/11/2020","HOSPITALIZED_COUNT",2,"SI"
"03/11/2020","DEATH_COUNT",0,"SI"
"03/11/2020","PROBABLE_DEATH_COUNT",0,"SI"
"03/11/2020","CASE_COUNT_7DAY_AVG",2,"SI"
"03/11/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"SI"
"03/11/2020","ALL_CASE_COUNT_7DAY_AVG",2,"SI"
"03/11/2020","HOSPITALIZED_COUNT_7DAY_AVG",2,"SI"
"03/11/2020","DEATH_COUNT_7DAY_AVG",0,"SI"
"03/11/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"SI"
"03/12/2020","CASE_COUNT",29,"BX"
"03/12/2020","PROBABLE_CASE_COUNT",0,"BX"
"03/12/2020","HOSPITALIZED_COUNT",19,"BX"
"03/12/2020","DEATH_COUNT",0,"BX"
"03/12/2020","PROBABLE_DEATH_COUNT",0,"BX"
"03/12/2020","CASE_COUNT_7DAY_AVG",9,"BX"
"03/12/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"BX"
"03/12/2020","ALL_CASE_COUNT_7DAY_AVG",9,"BX"
"03/12/2020","HOSPITALIZED_COUNT_7DAY_AVG",9,"BX"
"03/12/2020","DEATH_COUNT_7DAY_AVG",0,"BX"
"03/12/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"BX"
"03/12/2020","CASE_COUNT",96,"BK"
"03/12/2020","PROBABLE_CASE_COUNT",0,"BK"
"03/12/2020","HOSPITALIZED_COUNT",33,"BK"
"03/12/2020","DEATH_COUNT",0,"BK"
"03/12/2020","PROBABLE_DEATH_COUNT",0,"BK"
"03/12/2020","CASE_COUNT_7DAY_AVG",23,"BK"
"03/12/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"BK"
"03/12/2020","ALL_CASE_COUNT_7DAY_AVG",23,"BK"
"03/12/2020","HOSPITALIZED_COUNT_7DAY_AVG",12,"BK"
"03/12/2020","DEATH_COUNT_7DAY_AVG",0,"BK"
"03/12/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"BK"
"03/12/2020","CASE_COUNT",137,"MN"
"03/12/2020","PROBABLE_CASE_COUNT",0,"MN"
"03/12/2020","HOSPITALIZED_COUNT",16,"MN"
"03/12/2020","DEATH_COUNT",0,"MN"
"03/12/2020","PROBABLE_DEATH_COUNT",0,"MN"
"03/12/2020","CASE_COUNT_7DAY_AVG",37,"MN"
"03/12/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"MN"
"03/12/2020","ALL_CASE_COUNT_7DAY_AVG",37,"MN"
"03/12/2020","HOSPITALIZED_COUNT_7DAY_AVG",9,"MN"
"03/12/2020","DEATH_COUNT_7DAY_AVG",0,"MN"
"03/12/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"MN"
"03/12/2020","CASE_COUNT",80,"QN"
"03/12/2020","PROBABLE_CASE_COUNT",0,"QN"
"03/12/2020","HOSPITALIZED_COUNT",35,"QN"
"03/12/2020","DEATH_COUNT",0,"QN"
"03/12/2020","PROBABLE_DEATH_COUNT",0,"QN"
"03/12/2020","CASE_COUNT_7DAY_AVG",23,"QN"
"03/12/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"QN"
"03/12/2020","ALL_CASE_COUNT_7DAY_AVG",23,"QN"
"03/12/2020","HOSPITALIZED_COUNT_7DAY_AVG",14,"QN"
"03/12/2020","DEATH_COUNT_7DAY_AVG",0,"QN"
"03/12/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"QN"
"03/12/2020","CASE_COUNT",13,"SI"
"03/12/2020","PROBABLE_CASE_COUNT",0,"SI"
"03/12/2020","HOSPITALIZED_COUNT",3,"SI"
"03/12/2020","DEATH_COUNT",0,"SI"
"03/12/2020","PROBABLE_DEATH_COUNT",0,"SI"
"03/12/2020","CASE_COUNT_7DAY_AVG",3,"SI"
"03/12/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"SI"
"03/12/2020","ALL_CASE_COUNT_7DAY_AVG",3,"SI"
"03/12/2020","HOSPITALIZED_COUNT_7DAY_AVG",2,"SI"
"03/12/2020","DEATH_COUNT_7DAY_AVG",0,"SI"
"03/12/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"SI"
"03/13/2020","CASE_COUNT",79,"BX"
"03/13/2020","PROBABLE_CASE_COUNT",0,"BX"
"03/13/2020","HOSPITALIZED_COUNT",26,"BX"
"03/13/2020","DEATH_COUNT",0,"BX"
"03/13/2020","PROBABLE_DEATH_COUNT",0,"BX"
"03/13/2020","CASE_COUNT_7DAY_AVG",20,"BX"
"03/13/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"BX"
"03/13/2020","ALL_CASE_COUNT_7DAY_AVG",20,"BX"
"03/13/2020","HOSPITALIZED_COUNT_7DAY_AVG",13,"BX"
"03/13/2020","DEATH_COUNT_7DAY_AVG",0,"BX"
"03/13/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"BX"
"03/13/2020","CASE_COUNT",166,"BK"
"03/13/2020","PROBABLE_CASE_COUNT",0,"BK"
"03/13/2020","HOSPITALIZED_COUNT",44,"BK"
"03/13/2020","DEATH_COUNT",0,"BK"
"03/13/2020","PROBABLE_DEATH_COUNT",0,"BK"
"03/13/2020","CASE_COUNT_7DAY_AVG",47,"BK"
"03/13/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"BK"
"03/13/2020","ALL_CASE_COUNT_7DAY_AVG",47,"BK"
"03/13/2020","HOSPITALIZED_COUNT_7DAY_AVG",18,"BK"
"03/13/2020","DEATH_COUNT_7DAY_AVG",0,"BK"
"03/13/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"BK"
"03/13/2020","CASE_COUNT",182,"MN"
"03/13/2020","PROBABLE_CASE_COUNT",0,"MN"
"03/13/2020","HOSPITALIZED_COUNT",31,"MN"
"03/13/2020","DEATH_COUNT",0,"MN"
"03/13/2020","PROBABLE_DEATH_COUNT",0,"MN"
"03/13/2020","CASE_COUNT_7DAY_AVG",62,"MN"
"03/13/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"MN"
"03/13/2020","ALL_CASE_COUNT_7DAY_AVG",62,"MN"
"03/13/2020","HOSPITALIZED_COUNT_7DAY_AVG",13,"MN"
"03/13/2020","DEATH_COUNT_7DAY_AVG",0,"MN"
"03/13/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"MN"
"03/13/2020","CASE_COUNT",166,"QN"
"03/13/2020","PROBABLE_CASE_COUNT",0,"QN"
"03/13/2020","HOSPITALIZED_COUNT",49,"QN"
"03/13/2020","DEATH_COUNT",0,"QN"
"03/13/2020","PROBABLE_DEATH_COUNT",0,"QN"
"03/13/2020","CASE_COUNT_7DAY_AVG",47,"QN"
"03/13/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"QN"
"03/13/2020","ALL_CASE_COUNT_7DAY_AVG",47,"QN"
"03/13/2020","HOSPITALIZED_COUNT_7DAY_AVG",21,"QN"
"03/13/2020","DEATH_COUNT_7DAY_AVG",0,"QN"
"03/13/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"QN"
"03/13/2020","CASE_COUNT",26,"SI"
"03/13/2020","PROBABLE_CASE_COUNT",0,"SI"
"03/13/2020","HOSPITALIZED_COUNT",2,"SI"
"03/13/2020","DEATH_COUNT",0,"SI"
"03/13/2020","PROBABLE_DEATH_COUNT",0,"SI"
"03/13/2020","CASE_COUNT_7DAY_AVG",7,"SI"
"03/13/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"SI"
"03/13/2020","ALL_CASE_COUNT_7DAY_AVG",7,"SI"
"03/13/2020","HOSPITALIZED_COUNT_7DAY_AVG",2,"SI"
"03/13/2020","DEATH_COUNT_7DAY_AVG",0,"SI"
"03/13/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"SI"
"03/14/2020","CASE_COUNT",86,"BX"
"03/14/2020","PROBABLE_CASE_COUNT",0,"BX"
"03/14/2020","HOSPITALIZED_COUNT",22,"BX"
"03/14/2020","DEATH_COUNT",0,"BX"
"03/14/2020","PROBABLE_DEATH_COUNT",0,"BX"
"03/14/2020","CASE_COUNT_7DAY_AVG",33,"BX"
"03/14/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"BX"
"03/14/2020","ALL_CASE_COUNT_7DAY_AVG",33,"BX"
"03/14/2020","HOSPITALIZED_COUNT_7DAY_AVG",16,"BX"
"03/14/2020","DEATH_COUNT_7DAY_AVG",0,"BX"
"03/14/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"BX"
"03/14/2020","CASE_COUNT",163,"BK"
"03/14/2020","PROBABLE_CASE_COUNT",0,"BK"
"03/14/2020","HOSPITALIZED_COUNT",40,"BK"
"03/14/2020","DEATH_COUNT",1,"BK"
"03/14/2020","PROBABLE_DEATH_COUNT",0,"BK"
"03/14/2020","CASE_COUNT_7DAY_AVG",70,"BK"
"03/14/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"BK"
"03/14/2020","ALL_CASE_COUNT_7DAY_AVG",70,"BK"
"03/14/2020","HOSPITALIZED_COUNT_7DAY_AVG",23,"BK"
"03/14/2020","DEATH_COUNT_7DAY_AVG",0,"BK"
"03/14/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"BK"
"03/14/2020","CASE_COUNT",176,"MN"
"03/14/2020","PROBABLE_CASE_COUNT",1,"MN"
"03/14/2020","HOSPITALIZED_COUNT",36,"MN"
"03/14/2020","DEATH_COUNT",0,"MN"
"03/14/2020","PROBABLE_DEATH_COUNT",1,"MN"
"03/14/2020","CASE_COUNT_7DAY_AVG",87,"MN"
"03/14/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"MN"
"03/14/2020","ALL_CASE_COUNT_7DAY_AVG",87,"MN"
"03/14/2020","HOSPITALIZED_COUNT_7DAY_AVG",18,"MN"
"03/14/2020","DEATH_COUNT_7DAY_AVG",0,"MN"
"03/14/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"MN"
"03/14/2020","CASE_COUNT",194,"QN"
"03/14/2020","PROBABLE_CASE_COUNT",0,"QN"
"03/14/2020","HOSPITALIZED_COUNT",72,"QN"
"03/14/2020","DEATH_COUNT",1,"QN"
"03/14/2020","PROBABLE_DEATH_COUNT",0,"QN"
"03/14/2020","CASE_COUNT_7DAY_AVG",74,"QN"
"03/14/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"QN"
"03/14/2020","ALL_CASE_COUNT_7DAY_AVG",74,"QN"
"03/14/2020","HOSPITALIZED_COUNT_7DAY_AVG",31,"QN"
"03/14/2020","DEATH_COUNT_7DAY_AVG",0,"QN"
"03/14/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"QN"
"03/14/2020","CASE_COUNT",23,"SI"
"03/14/2020","PROBABLE_CASE_COUNT",0,"SI"
"03/14/2020","HOSPITALIZED_COUNT",7,"SI"
"03/14/2020","DEATH_COUNT",0,"SI"
"03/14/2020","PROBABLE_DEATH_COUNT",0,"SI"
"03/14/2020","CASE_COUNT_7DAY_AVG",10,"SI"
"03/14/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"SI"
"03/14/2020","ALL_CASE_COUNT_7DAY_AVG",10,"SI"
"03/14/2020","HOSPITALIZED_COUNT_7DAY_AVG",3,"SI"
"03/14/2020","DEATH_COUNT_7DAY_AVG",0,"SI"
"03/14/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"SI"
"03/15/2020","CASE_COUNT",119,"BX"
"03/15/2020","PROBABLE_CASE_COUNT",0,"BX"
"03/15/2020","HOSPITALIZED_COUNT",37,"BX"
"03/15/2020","DEATH_COUNT",1,"BX"
"03/15/2020","PROBABLE_DEATH_COUNT",0,"BX"
"03/15/2020","CASE_COUNT_7DAY_AVG",49,"BX"
"03/15/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"BX"
"03/15/2020","ALL_CASE_COUNT_7DAY_AVG",49,"BX"
"03/15/2020","HOSPITALIZED_COUNT_7DAY_AVG",20,"BX"
"03/15/2020","DEATH_COUNT_7DAY_AVG",0,"BX"
"03/15/2020","ALL_DEATH_COUNT_7DAY_AVG",0,"BX"
"03/15/2020","CASE_COUNT",432,"BK"
"03/15/2020","PROBABLE_CASE_COUNT",0,"BK"
"03/15/2020","HOSPITALIZED_COUNT",52,"BK"
"03/15/2020","DEATH_COUNT",0,"BK"
"03/15/2020","PROBABLE_DEATH_COUNT",0,"BK"
"03/15/2020","CASE_COUNT_7DAY_AVG",131,"BK"
"03/15/2020","PROBABLE_CASE_COUNT_7DAY_AVG",0,"BK"
"03/15/2020","ALL_CASE_COUNT_7DAY_AVG",131,"BK"
"03/15/2020","HOSPITALIZED_COUNT_7DAY_AVG",29,"BK"
"03/15/2020","DEATH_COUNT_7DAY_AVG",0,"BK"
